StudyInstanceUID,ACL,MCL,Medial Meniscus,Lateral Meniscus,Medial OA,Lateral OA,PF OA,Effusion,Synovitis,Baker's,Contusion,Fracture
1.2.826.0.1.3680043.8.498.test.001,0.5900,0.3800,0.6800,0.3400,0.1000,0.1800,0.1200,0.7500,0.5600,0.1200,0.5900,0.6000
1.2.826.0.1.3680043.8.498.test.002,0.1600,0.3700,0.1700,0.2800,0.6700,0.5900,0.1600,0.4000,0.3600,0.4500,0.3700,0.2400
1.2.826.0.1.3680043.8.498.test.003,0.2600,0.7900,0.4800,0.4800,0.0600,0.1500,0.1200,0.2900,0.5700,0.6100,0.5800,0.5900
1.2.826.0.1.3680043.8.498.test.004,0.6600,0.1200,0.3500,0.4700,0.4700,0.4100,0.1100,0.1500,0.3400,0.2300,0.2100,0.1900
1.2.826.0.1.3680043.8.498.test.005,0.4500,0.4300,0.7300,0.7400,0.1400,0.3300,0.5300,0.3300,0.3100,0.5200,0.4800,0.4900
1.2.826.0.1.3680043.8.498.test.006,0.1100,0.5700,0.4000,0.6700,0.3200,0.3600,0.4500,0.1400,0.2300,0.5300,0.2100,0.0400
1.2.826.0.1.3680043.8.498.test.007,0.1400,0.4500,0.5000,0.3700,0.6900,0.4100,0.2800,0.6300,0.5200,0.5700,0.3700,0.2800
1.2.826.0.1.3680043.8.498.test.008,0.3800,0.5700,0.4500,0.8000,0.2200,0.4200,0.2900,0.1000,0.6900,0.6600,0.7700,0.2900
1.2.826.0.1.3680043.8.498.test.009,0.0700,0.0500,0.2400,0.4400,0.7200,0.2900,0.6000,0.5100,0.5300,0.5600,0.7400,0.4400
1.2.826.0.1.3680043.8.498.test.010,0.6200,0.3200,0.5600,0.4600,0.4400,0.0600,0.0800,0.2200,0.6400,0.4500,0.1800,0.1600
1.2.826.0.1.3680043.8.498.test.011,0.2800,0.5300,0.5300,0.1300,0.8200,0.4200,0.5300,0.6500,0.8200,0.1600,0.1600,0.3200
1.2.826.0.1.3680043.8.498.test.012,0.2500,0.5300,0.3700,0.4000,0.3800,0.2200,0.0800,0.4900,0.2000,0.4200,0.5300,0.3600
1.2.826.0.1.3680043.8.498.test.013,0.6000,0.2800,0.4400,0.1600,0.6200,0.4200,0.1800,0.6600,0.2400,0.3300,0.5300,0.2800
1.2.826.0.1.3680043.8.498.test.014,0.4700,0.4200,0.1900,0.2400,0.5300,0.0600,0.5300,0.4000,0.4900,0.5500,0.1500,0.0500
1.2.826.0.1.3680043.8.498.test.015,0.2300,0.6800,0.7300,0.6000,0.5300,0.6000,0.6100,0.5300,0.6300,0.3500,0.6200,0.5000
1.2.826.0.1.3680043.8.498.test.016,0.8000,0.2500,0.1800,0.3000,0.0400,0.4800,0.0400,0.8000,0.7900,0.5700,0.7300,0.5500
1.2.826.0.1.3680043.8.498.test.017,0.7600,0.6800,0.1100,0.5900,0.6000,0.2100,0.3500,0.2600,0.3200,0.2800,0.5000,0.2800
1.2.826.0.1.3680043.8.498.test.018,0.6000,0.3000,0.5600,0.6700,0.8200,0.7600,0.5600,0.7700,0.5200,0.0400,0.3800,0.1200
1.2.826.0.1.3680043.8.498.test.019,0.2100,0.5200,0.3800,0.2900,0.2600,0.5100,0.8000,0.1400,0.4100,0.7400,0.2400,0.1400
1.2.826.0.1.3680043.8.498.test.020,0.3900,0.2100,0.7100,0.4300,0.6200,0.7500,0.6500,0.4200,0.2100,0.2000,0.8100,0.1500
1.2.826.0.1.3680043.8.498.test.021,0.6900,0.5500,0.3400,0.4700,0.6800,0.2400,0.3800,0.3300,0.7400,0.1500,0.4300,0.5600
